repayment_id,application_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,days_overdue,payment_mode,remarks
REP107802,APP12431,7,2025-06-26,2025-07-05,8547.09,9497.09,Paid Late,950.0,9,Net Banking,Payment delayed by 9 days. Late fee penalty assessed.
REP107803,APP12110,6,2025-02-05,2025-02-01,11010.71,11010.71,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107804,APP11912,6,2024-12-18,2024-12-13,4355.68,4355.68,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107805,APP12743,5,2025-10-08,2025-11-28,33024.31,17134.96,Partially Paid,1830.0,51,Debit Card,Partial payment of ₹17134.96 received against due amount ₹33024.31.
REP107806,APP11738,5,2024-09-23,2024-09-21,8479.81,8479.81,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107807,APP11133,3,2025-12-16,2025-12-11,21784.21,21784.21,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107808,APP11487,5,2026-04-16,2026-05-26,7272.15,9772.15,Paid Late,2500.0,40,UPI,Payment delayed by 40 days. Late fee penalty assessed.
REP107809,APP11035,4,2024-11-20,2024-11-17,6637.36,6637.36,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107810,APP12493,5,2025-02-06,2025-02-03,8668.92,8668.92,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107811,APP10078,5,2025-09-15,2025-09-11,10137.41,10137.41,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107812,APP12391,6,2025-03-07,2025-03-12,4545.43,5295.43,Paid Late,750.0,5,Debit Card,Payment delayed by 5 days. Late fee penalty assessed.
REP107813,APP10962,4,2026-03-18,2026-04-11,4377.07,6077.07,Paid Late,1700.0,24,Debit Card,Payment delayed by 24 days. Late fee penalty assessed.
REP107814,APP12697,6,2025-06-10,2025-06-08,8494.63,8494.63,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107815,APP10365,3,2025-02-19,2025-02-15,2647.08,2647.08,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107816,APP12314,7,2026-06-02,2026-05-29,4374.46,4374.46,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107817,APP11778,5,2026-01-31,2026-01-28,40855.98,40855.98,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107818,APP12757,4,2026-04-03,2026-04-02,5947.14,5947.14,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107819,APP11061,6,2026-01-18,2026-01-14,9660.26,9660.26,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107820,APP10583,6,2026-04-30,2026-04-28,43302.97,43302.97,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107821,APP12599,6,2026-01-16,2026-01-22,16950.38,17750.38,Paid Late,800.0,6,NACH Auto-Debit,Payment delayed by 6 days. Late fee penalty assessed.
REP107822,APP11898,11,2026-05-25,2026-05-21,8233.98,8233.98,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107823,APP11026,6,2024-08-16,2024-08-12,7523.82,7523.82,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107824,APP12454,2,2025-08-13,2025-08-08,40830.81,40830.81,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107825,APP12229,2,2026-01-04,2026-03-03,8341.18,6409.33,Partially Paid,2040.0,58,NACH Auto-Debit,Partial payment of ₹6409.33 received against due amount ₹8341.18.
REP107826,APP12396,4,2025-07-31,2025-07-31,48122.31,48122.31,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107827,APP12678,3,2024-12-04,2024-12-02,32526.5,32526.5,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107828,APP10572,9,2026-06-11,2026-06-10,22913.98,22913.98,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107829,APP11791,7,2025-11-29,2025-11-27,2198.4,2198.4,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107830,APP12930,7,2025-09-18,2025-09-15,42139.27,42139.27,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107831,APP10877,6,2025-07-21,2025-07-21,10430.21,10430.21,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107832,APP10282,1,2025-08-14,2025-08-12,1633.68,1633.68,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107833,APP11817,7,2024-08-15,2024-08-25,6591.96,7591.96,Paid Late,1000.0,10,NACH Auto-Debit,Payment delayed by 10 days. Late fee penalty assessed.
REP107834,APP10313,5,2025-03-24,2025-03-24,40425.86,40425.86,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107835,APP11442,4,2024-10-20,2024-10-18,88222.07,88222.07,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107836,APP12521,4,2026-02-17,2026-02-12,3731.11,3731.11,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107837,APP12677,5,2025-08-17,2025-08-14,56552.84,56552.84,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107838,APP11825,2,2024-07-20,2024-07-16,23246.6,23246.6,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107839,APP11566,6,2025-07-16,2025-07-14,19517.45,19517.45,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107840,APP11623,1,2025-03-19,2025-03-19,44719.92,44719.92,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107841,APP12463,4,2026-01-24,2026-01-19,18320.17,18320.17,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107842,APP10336,11,2025-04-18,2025-04-17,23752.54,23752.54,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107843,APP12956,4,2024-12-19,2024-12-16,42780.61,42780.61,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107844,APP11823,3,2025-06-24,2025-06-19,11596.49,11596.49,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107845,APP10802,8,2026-05-25,2026-05-23,9460.33,9460.33,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107846,APP11300,6,2025-01-29,2025-01-24,6823.44,6823.44,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107847,APP11530,4,2025-11-25,2025-11-30,19303.72,20053.72,Paid Late,750.0,5,Credit Card,Payment delayed by 5 days. Late fee penalty assessed.
REP107848,APP11438,7,2025-06-13,2025-06-12,42460.72,42460.72,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107849,APP11283,7,2025-12-23,2025-12-20,19820.95,19820.95,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107850,APP10953,6,2025-12-11,2025-12-09,5830.97,5830.97,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107851,APP11286,8,2026-04-05,2026-04-05,13337.66,13337.66,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107852,APP10457,6,2024-09-21,2024-10-29,5481.56,7881.56,Paid Late,2400.0,38,Wallet,Payment delayed by 38 days. Late fee penalty assessed.
REP107853,APP10631,8,2025-12-17,2025-12-17,31397.47,31397.47,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107854,APP11182,4,2025-08-25,,24443.53,0.0,Missed,2350.0,37,,EMI overdue by 37 days. No payment received.
REP107855,APP12186,6,2025-11-07,2025-11-02,17549.29,17549.29,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107856,APP10095,1,2025-10-13,2025-10-09,10445.34,10445.34,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107857,APP10588,6,2024-08-11,,8259.07,0.0,Missed,4000.0,70,,EMI overdue by 70 days. No payment received.
REP107858,APP12675,8,2026-01-29,2026-01-29,19435.76,19435.76,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107859,APP12882,5,2025-02-11,2025-02-11,8599.74,8599.74,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107860,APP12093,3,2024-10-10,2024-10-06,84714.64,84714.64,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107861,APP10913,3,2026-01-18,2026-01-13,10831.06,10831.06,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107862,APP10493,5,2026-01-04,2026-01-02,27393.94,27393.94,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107863,APP10106,1,2025-08-15,2025-08-10,18198.25,18198.25,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107864,APP11012,4,2024-09-04,2024-09-03,32443.47,32443.47,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107865,APP10057,6,2025-06-03,2025-06-01,12579.52,12579.52,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107866,APP12726,5,2024-12-29,2024-12-29,57966.4,57966.4,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107867,APP10453,5,2026-03-30,2026-03-26,22038.66,22038.66,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107868,APP10108,3,2026-02-18,2026-02-15,4628.2,4628.2,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107869,APP12660,4,2024-08-06,2024-08-19,29652.34,11626.52,Partially Paid,690.0,13,Net Banking,Partial payment of ₹11626.52 received against due amount ₹29652.34.
REP107870,APP10146,2,2024-10-21,2024-10-17,36766.67,36766.67,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107871,APP10079,6,2026-06-07,2026-06-07,5494.62,5494.62,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107872,APP11913,5,2025-09-03,2025-08-29,14761.69,14761.69,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107873,APP12337,3,2025-04-13,2025-04-12,9054.5,9054.5,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107874,APP10664,5,2025-02-09,2025-02-04,30061.33,30061.33,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107875,APP10727,5,2025-02-08,2025-02-05,19682.25,19682.25,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107876,APP11629,6,2024-12-16,2024-12-11,11904.8,11904.8,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107877,APP10515,9,2025-09-01,2025-08-31,8461.54,8461.54,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107878,APP11064,6,2026-05-25,2026-06-21,10154.37,12004.37,Paid Late,1850.0,27,Wallet,Payment delayed by 27 days. Late fee penalty assessed.
REP107879,APP10897,5,2024-07-01,2024-06-27,157545.5,157545.5,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107880,APP10590,3,2024-04-10,2024-04-07,21391.5,21391.5,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107881,APP11902,5,2025-01-01,2024-12-27,15263.3,15263.3,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107882,APP10835,5,2025-07-06,2025-07-04,42170.05,42170.05,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107883,APP10615,3,2026-01-09,2026-01-09,23207.01,23207.01,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107884,APP12253,4,2026-03-23,2026-04-15,21458.17,23108.17,Paid Late,1650.0,23,Net Banking,Payment delayed by 23 days. Late fee penalty assessed.
REP107885,APP11373,1,2025-06-19,2025-06-19,22095.75,22095.75,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107886,APP11484,2,2024-04-16,2024-04-12,20474.7,20474.7,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107887,APP12049,4,2025-03-20,2025-03-20,31774.26,31774.26,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107888,APP11142,7,2024-12-15,2024-12-13,3676.79,3676.79,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107889,APP11121,7,2026-03-10,2026-03-05,12167.59,12167.59,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107890,APP12139,7,2025-08-02,2025-07-31,14376.57,14376.57,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107891,APP11177,3,2025-08-18,2025-09-24,152575.9,154925.9,Paid Late,2350.0,37,UPI,Payment delayed by 37 days. Late fee penalty assessed.
REP107892,APP10850,10,2025-09-16,2025-09-14,6188.9,6188.9,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107893,APP11173,2,2025-04-24,2025-06-04,17823.81,20373.81,Paid Late,2550.0,41,Credit Card,Payment delayed by 41 days. Late fee penalty assessed.
REP107894,APP10191,7,2026-05-19,2026-05-17,6420.69,6420.69,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107895,APP10951,5,2024-10-24,2024-10-22,5853.24,5853.24,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107896,APP10697,5,2024-11-23,2024-11-22,8992.24,8992.24,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107897,APP11177,4,2025-09-17,2025-09-15,152575.9,152575.9,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107898,APP12816,5,2025-02-08,2025-02-06,37649.84,37649.84,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107899,APP11005,8,2025-07-20,2025-07-17,29606.3,29606.3,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107900,APP11758,6,2025-10-28,2025-10-28,44697.62,44697.62,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107901,APP12824,3,2025-06-03,2025-06-03,10155.28,10155.28,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107902,APP11729,1,2024-12-06,2024-12-22,8089.93,9389.93,Paid Late,1300.0,16,Net Banking,Payment delayed by 16 days. Late fee penalty assessed.
REP107903,APP10917,5,2024-10-13,2024-10-13,14065.43,14065.43,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107904,APP11563,9,2024-12-16,,19798.29,0.0,Missed,2200.0,34,,EMI overdue by 34 days. No payment received.
REP107905,APP10942,4,2025-12-03,2025-12-01,34430.71,34430.71,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107906,APP10506,4,2026-02-03,2026-02-03,29777.81,29777.81,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107907,APP12857,5,2024-11-11,2024-11-07,5709.13,5709.13,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107908,APP11947,4,2024-06-27,2024-06-23,22067.6,22067.6,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107909,APP10863,4,2025-05-12,2025-05-12,23616.61,23616.61,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107910,APP11297,7,2026-01-24,2026-01-23,21387.03,21387.03,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107911,APP11348,4,2025-05-26,2025-05-25,28385.79,28385.79,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107912,APP11301,2,2025-05-02,2025-05-28,2623.48,4423.48,Paid Late,1800.0,26,Wallet,Payment delayed by 26 days. Late fee penalty assessed.
REP107913,APP11692,5,2025-11-14,2025-11-13,13324.0,13324.0,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107914,APP11850,8,2026-08-07,2026-08-06,49440.4,49440.4,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107915,APP12315,2,2026-01-06,2026-02-10,3693.82,5943.82,Paid Late,2250.0,35,Wallet,Payment delayed by 35 days. Late fee penalty assessed.
REP107916,APP10263,2,2024-03-27,2024-03-24,17523.6,17523.6,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107917,APP12088,5,2025-01-14,,15350.33,0.0,Missed,1750.0,25,,EMI overdue by 25 days. No payment received.
REP107918,APP10341,4,2025-02-20,2025-02-19,9923.21,9923.21,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107919,APP10628,3,2024-12-15,2024-12-10,3754.1,3754.1,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107920,APP10787,8,2026-07-28,2026-07-24,36835.74,36835.74,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107921,APP10422,8,2025-10-05,2025-10-03,17791.28,17791.28,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107922,APP10537,3,2025-01-11,2025-01-06,32121.9,32121.9,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107923,APP10871,4,2024-09-27,2024-09-25,5295.73,5295.73,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107924,APP12936,6,2025-02-03,2025-02-03,47286.58,47286.58,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107925,APP11744,4,2026-02-12,2026-03-09,11012.45,12762.45,Paid Late,1750.0,25,Wallet,Payment delayed by 25 days. Late fee penalty assessed.
REP107926,APP10875,5,2025-04-24,2025-04-19,5401.12,5401.12,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107927,APP12999,2,2024-09-02,2024-08-30,7497.53,7497.53,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107928,APP12407,5,2025-03-16,2025-03-13,27224.78,27224.78,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107929,APP11253,3,2025-01-12,2025-01-12,2464.25,2464.25,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107930,APP12561,1,2024-12-24,2024-12-23,12617.03,12617.03,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107931,APP10533,6,2025-03-11,2025-03-11,7110.05,7110.05,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107932,APP11090,7,2025-05-12,2025-05-08,8427.07,8427.07,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107933,APP11872,4,2024-05-07,2024-05-03,16015.27,16015.27,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107934,APP12845,4,2024-12-09,2024-12-08,26424.47,26424.47,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107935,APP12743,6,2025-11-07,2025-11-03,33024.31,33024.31,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107936,APP12511,7,2026-04-29,2026-04-28,12983.68,12983.68,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107937,APP10272,4,2025-09-04,2025-09-16,3763.5,1470.63,Partially Paid,660.0,12,Debit Card,Partial payment of ₹1470.63 received against due amount ₹3763.5.
REP107938,APP12177,3,2025-09-26,2025-10-15,37092.86,38542.86,Paid Late,1450.0,19,Credit Card,Payment delayed by 19 days. Late fee penalty assessed.
REP107939,APP11449,3,2025-02-07,2025-02-05,13814.94,13814.94,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107940,APP12082,2,2025-08-07,2025-08-07,1506.65,1506.65,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107941,APP10714,6,2025-09-27,2025-09-23,26484.51,26484.51,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107942,APP10367,5,2024-11-10,2024-11-08,11159.48,11159.48,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107943,APP10546,5,2026-04-24,2026-04-23,34918.13,34918.13,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107944,APP10374,7,2025-08-29,2025-08-29,11406.17,11406.17,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107945,APP11778,6,2026-03-02,2026-03-02,40855.98,40855.98,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107946,APP10096,3,2024-06-19,2024-06-14,4877.9,4877.9,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107947,APP10720,3,2025-02-14,2025-02-11,27466.85,27466.85,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP107948,APP11496,5,2024-10-04,2024-10-31,10804.92,12654.92,Paid Late,1850.0,27,Debit Card,Payment delayed by 27 days. Late fee penalty assessed.
REP107949,APP12036,2,2024-12-26,2025-02-08,20669.61,23369.61,Paid Late,2700.0,44,NACH Auto-Debit,Payment delayed by 44 days. Late fee penalty assessed.
REP107950,APP11679,3,2024-09-08,2024-09-27,33577.23,35027.23,Paid Late,1450.0,19,UPI,Payment delayed by 19 days. Late fee penalty assessed.
REP107951,APP12530,5,2025-03-31,2025-03-31,6921.24,6921.24,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107952,APP10294,10,2025-04-09,2025-04-04,34111.4,34111.4,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP107953,APP11561,8,2025-02-02,2025-01-28,10669.45,10669.45,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP107954,APP10804,4,2024-09-14,2024-09-20,40297.33,41097.33,Paid Late,800.0,6,UPI,Payment delayed by 6 days. Late fee penalty assessed.
REP107955,APP11265,5,2025-03-29,2025-03-26,1293.78,1293.78,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP107956,APP12030,3,2025-03-02,2025-03-02,35292.39,35292.39,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP107957,APP10281,10,2026-03-23,2026-03-18,13278.92,13278.92,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP107958,APP12034,6,2025-12-01,2025-12-12,3414.36,4464.36,Paid Late,1050.0,11,UPI,Payment delayed by 11 days. Late fee penalty assessed.
