application_id,customer_id,lender_id,loan_amount,approved_amount,interest_rate,loan_tenure_months,loan_purpose,application_date,approval_date,loan_status,rejection_reason,loan_channel,processing_fee,emi_amount,disbursement_date
APP12462,CUST10821,LEN1018,1000000.0,,,6,Business Expansion,2025-02-06,,Rejected,Past Loan Default,Direct Telecall,,,
APP12463,CUST11233,LEN1003,580000.0,515000.0,16.84,36,Wedding,2025-09-24,2025-09-25,Approved,,DSA / Partner,7725.0,18320.17,2025-09-26
APP12464,CUST11309,LEN1010,450000.0,405000.0,22.39,48,Debt Consolidation,2025-03-12,2025-03-15,Approved,,Website,10125.0,12845.87,2025-03-17
APP12465,CUST10051,LEN1008,475000.0,385000.0,14.23,24,Vehicle Purchase,2024-01-23,2024-01-24,Approved,,Website,7700.0,18526.82,2024-01-26
APP12466,CUST10983,LEN1007,405000.0,370000.0,15.04,36,Education,2024-12-29,2025-01-01,Approved,,Mobile App,10175.0,12833.42,2025-01-02
APP12467,CUST11232,LEN1005,845000.0,,,12,Medical Emergency,2025-02-06,,Rejected,Past Loan Default,Branch,,,
APP12468,CUST10427,LEN1002,125000.0,,,60,Medical Emergency,2025-07-26,,Pending,,Website,,,
APP12469,CUST10755,LEN1010,290000.0,250000.0,18.25,60,Education,2024-06-28,2024-07-03,Approved,,Mobile App,6250.0,6382.41,2024-07-05
APP12470,CUST10142,LEN1018,270000.0,,,48,Debt Consolidation,2024-09-10,,Pending,,Branch,,,
APP12471,CUST11195,LEN1014,1000000.0,860000.0,14.71,6,Wedding,2024-11-03,2024-11-06,Approved,,Mobile App,16340.0,149545.36,2024-11-08
APP12472,CUST10797,LEN1006,500000.0,465000.0,31.54,18,Business Expansion,2024-10-17,2024-10-20,Approved,,Branch,13950.0,32756.13,2024-10-22
APP12473,CUST11249,LEN1004,555000.0,,,24,Personal Expenses,2024-01-14,,Rejected,High Debt-to-Income Ratio,Website,,,
APP12474,CUST10340,LEN1003,405000.0,,,6,Vehicle Purchase,2025-07-19,,Rejected,Low Credit Score,Branch,,,
APP12475,CUST11323,LEN1010,375000.0,,,6,Education,2024-10-07,,Rejected,Incomplete Documentation,Website,,,
APP12476,CUST10983,LEN1013,375000.0,350000.0,15.95,6,Debt Consolidation,2024-07-27,2024-07-29,Approved,,Branch,8400.0,61076.91,2024-07-29
APP12477,CUST10264,LEN1019,500000.0,430000.0,15.45,60,Home Renovation,2025-02-18,2025-02-19,Approved,,Branch,12900.0,10331.52,2025-02-20
APP12478,CUST10059,LEN1005,145000.0,135000.0,19.44,60,Business Expansion,2024-01-31,2024-02-03,Approved,,Direct Telecall,3037.5,3534.74,2024-02-04
APP12479,CUST10239,LEN1018,1000000.0,,,24,Vehicle Purchase,2025-04-15,,Rejected,Low Credit Score,DSA / Partner,,,
APP12480,CUST11229,LEN1013,425000.0,350000.0,27.95,24,Vehicle Purchase,2024-01-02,2024-01-05,Approved,,Mobile App,8400.0,19202.06,2024-01-06
APP12481,CUST10570,LEN1006,500000.0,470000.0,31.88,6,Home Renovation,2024-05-16,2024-05-18,Approved,,Mobile App,14100.0,85776.11,2024-05-18
APP12482,CUST10149,LEN1007,405000.0,,,24,Education,2025-05-14,,Rejected,KYC Verification Failed,DSA / Partner,,,
APP12483,CUST11265,LEN1001,205000.0,175000.0,15.44,60,Wedding,2024-03-14,2024-03-16,Approved,,Branch,4375.0,4203.77,2024-03-19
APP12484,CUST10247,LEN1009,255000.0,,,36,Home Renovation,2024-09-08,,Pending,,Mobile App,,,
APP12485,CUST10718,LEN1003,670000.0,655000.0,14.01,60,Vehicle Purchase,2025-03-20,2025-03-23,Approved,,Website,9825.0,15244.1,2025-03-23
APP12486,CUST10226,LEN1018,435000.0,355000.0,12.25,24,Home Renovation,2024-08-11,2024-08-13,Approved,,DSA / Partner,7100.0,16752.56,2024-08-16
APP12487,CUST11255,LEN1011,340000.0,305000.0,23.25,60,Home Renovation,2024-07-06,2024-07-08,Approved,,Direct Telecall,6710.0,8641.96,2024-07-08
APP12488,CUST10612,LEN1020,125000.0,,,12,Business Expansion,2024-07-02,,Rejected,Incomplete Documentation,Mobile App,,,
APP12489,CUST10686,LEN1011,210000.0,205000.0,22.35,48,Education,2024-10-22,2024-10-26,Approved,,Website,4510.0,6497.76,2024-10-29
APP12490,CUST10986,LEN1005,160000.0,140000.0,24.8,36,Education,2024-01-01,2024-01-02,Approved,,Branch,3150.0,5551.58,2024-01-02
APP12491,CUST10518,LEN1012,210000.0,190000.0,12.24,48,Medical Emergency,2025-12-04,2025-12-05,Approved,,Website,4750.0,5025.85,2025-12-06
APP12492,CUST10733,LEN1003,180000.0,160000.0,30.96,48,Wedding,2025-06-13,2025-06-14,Approved,,Branch,2400.0,5850.64,2025-06-14
APP12493,CUST10275,LEN1001,265000.0,235000.0,19.46,36,Business Expansion,2024-09-06,2024-09-09,Approved,,Website,5875.0,8668.92,2024-09-09
APP12494,CUST11053,LEN1007,75000.0,,,36,Business Expansion,2024-02-22,,Rejected,Low Credit Score,Branch,,,
APP12495,CUST10205,LEN1018,125000.0,115000.0,18.03,12,Medical Emergency,2024-07-30,2024-07-30,Approved,,Website,2300.0,10544.84,2024-08-01
APP12496,CUST10469,LEN1014,280000.0,275000.0,16.67,24,Home Renovation,2024-04-16,2024-04-20,Approved,,Direct Telecall,5225.0,13553.06,2024-04-20
APP12497,CUST11124,LEN1015,190000.0,165000.0,14.47,36,Vehicle Purchase,2025-06-21,2025-06-23,Approved,,Direct Telecall,5362.5,5677.05,2025-06-26
APP12498,CUST10109,LEN1014,305000.0,295000.0,15.5,48,Personal Expenses,2025-03-14,2025-03-15,Approved,,Mobile App,5605.0,8285.03,2025-03-15
APP12499,CUST10763,LEN1009,425000.0,345000.0,17.41,48,Education,2025-02-17,2025-02-17,Approved,,Mobile App,6210.0,10028.32,2025-02-18
APP12500,CUST11029,LEN1014,320000.0,300000.0,20.63,48,Business Expansion,2024-01-20,2024-01-21,Approved,,Direct Telecall,5700.0,9230.11,2024-01-22
APP12501,CUST10591,LEN1004,305000.0,270000.0,10.61,60,Home Renovation,2025-02-17,2025-02-19,Approved,,Mobile App,4725.0,5818.08,2025-02-19
APP12502,CUST10525,LEN1011,430000.0,430000.0,18.37,36,Home Renovation,2024-04-07,2024-04-08,Approved,,Mobile App,9460.0,15625.46,2024-04-09
APP12503,CUST11064,LEN1005,255000.0,,,60,Home Renovation,2024-02-08,,Rejected,Low Credit Score,Website,,,
APP12504,CUST10655,LEN1008,700000.0,,,36,Home Renovation,2025-11-11,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP12505,CUST10097,LEN1012,295000.0,280000.0,12.77,48,Personal Expenses,2025-11-10,2025-11-10,Approved,,Mobile App,7000.0,7479.77,2025-11-10
APP12506,CUST10426,LEN1009,335000.0,280000.0,19.42,12,Education,2024-04-13,2024-04-15,Approved,,Branch,5040.0,25860.0,2024-04-16
APP12507,CUST11059,LEN1013,500000.0,475000.0,27.6,6,Education,2024-09-06,2024-09-09,Approved,,Mobile App,11400.0,85660.31,2024-09-11
APP12508,CUST10683,LEN1005,215000.0,200000.0,18.48,12,Vehicle Purchase,2024-11-01,2024-11-01,Approved,,Website,4500.0,18381.72,2024-11-02
APP12509,CUST10541,LEN1019,275000.0,260000.0,24.68,24,Education,2024-06-27,2024-07-01,Approved,,Website,7800.0,13834.89,2024-07-03
APP12510,CUST10507,LEN1014,940000.0,,,48,Wedding,2024-09-05,,Rejected,KYC Verification Failed,Direct Telecall,,,
APP12511,CUST11356,LEN1019,500000.0,445000.0,17.62,48,Business Expansion,2025-09-28,2025-10-01,Approved,,Mobile App,13350.0,12983.68,2025-10-01
APP12512,CUST10686,LEN1006,500000.0,485000.0,22.41,24,Business Expansion,2025-07-30,2025-08-02,Approved,,Website,14550.0,25259.21,2025-08-03
APP12513,CUST10758,LEN1008,215000.0,,,36,Personal Expenses,2025-03-02,,Rejected,Insufficient Monthly Income,Branch,,,
APP12514,CUST10615,LEN1004,205000.0,,,60,Business Expansion,2024-09-12,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP12515,CUST11192,LEN1012,310000.0,295000.0,15.53,24,Debt Consolidation,2025-03-20,2025-03-22,Approved,,DSA / Partner,7375.0,14377.96,2025-03-23
APP12516,CUST11150,LEN1019,360000.0,,,48,Vehicle Purchase,2025-10-11,,Pending,,Mobile App,,,
APP12517,CUST11181,LEN1018,670000.0,565000.0,20.61,48,Education,2024-10-23,2024-10-26,Approved,,Mobile App,11300.0,17377.32,2024-10-29
APP12518,CUST11214,LEN1005,145000.0,135000.0,20.4,18,Wedding,2024-06-09,2024-06-14,Approved,,Mobile App,3037.5,8769.01,2024-06-17
APP12519,CUST10403,LEN1018,495000.0,,,18,Debt Consolidation,2025-11-06,,Rejected,KYC Verification Failed,Mobile App,,,
APP12520,CUST10842,LEN1018,340000.0,310000.0,18.42,48,Vehicle Purchase,2025-11-15,2025-11-15,Approved,,Mobile App,6200.0,9174.43,2025-11-18
APP12521,CUST11497,LEN1018,115000.0,95000.0,24.08,36,Wedding,2025-10-16,2025-10-20,Approved,,Branch,1900.0,3731.11,2025-10-20
APP12522,CUST10851,LEN1004,380000.0,,,12,Medical Emergency,2025-02-07,,Pending,,Mobile App,,,
APP12523,CUST11056,LEN1007,595000.0,,,6,Personal Expenses,2024-01-24,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP12524,CUST10427,LEN1016,120000.0,,,6,Wedding,2024-06-19,,Pending,,Direct Telecall,,,
APP12525,CUST10009,LEN1004,115000.0,115000.0,21.19,36,Vehicle Purchase,2025-07-21,2025-07-22,Approved,,DSA / Partner,2012.5,4343.86,2025-07-25
APP12526,CUST11499,LEN1009,385000.0,,,6,Home Renovation,2024-10-19,,Pending,,Mobile App,,,
APP12527,CUST10816,LEN1007,800000.0,690000.0,17.82,18,Wedding,2024-07-07,2024-07-08,Approved,,DSA / Partner,18975.0,43966.81,2024-07-09
APP12528,CUST10796,LEN1010,370000.0,305000.0,21.78,24,Education,2025-09-04,2025-09-08,Approved,,Mobile App,7625.0,15789.72,2025-09-10
APP12529,CUST10024,LEN1007,220000.0,,,36,Debt Consolidation,2025-11-11,,Pending,,Branch,,,
APP12530,CUST10164,LEN1004,155000.0,140000.0,16.99,24,Vehicle Purchase,2024-10-26,2024-10-29,Approved,,Direct Telecall,2450.0,6921.24,2024-11-01
APP12531,CUST11377,LEN1001,450000.0,,,36,Education,2024-12-02,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP12532,CUST11229,LEN1004,70000.0,65000.0,29.47,24,Medical Emergency,2024-12-24,2024-12-24,Approved,,Mobile App,1137.5,3616.62,2024-12-27
APP12533,CUST11472,LEN1008,350000.0,295000.0,17.8,18,Personal Expenses,2024-07-18,2024-07-20,Approved,,Mobile App,5900.0,18794.59,2024-07-21
APP12534,CUST10976,LEN1014,700000.0,,,48,Education,2024-10-07,,Pending,,Direct Telecall,,,
APP12535,CUST11093,LEN1004,265000.0,265000.0,20.41,60,Debt Consolidation,2024-03-04,2024-03-07,Approved,,Mobile App,4637.5,7081.47,2024-03-08
APP12536,CUST10078,LEN1003,610000.0,490000.0,17.84,36,Medical Emergency,2025-02-14,2025-02-19,Approved,,Mobile App,7350.0,17675.37,2025-02-19
APP12537,CUST10052,LEN1002,1000000.0,905000.0,20.26,48,Home Renovation,2024-06-03,2024-06-06,Approved,,Mobile App,18100.0,27665.0,2024-06-09
APP12538,CUST10244,LEN1013,370000.0,300000.0,17.88,6,Medical Emergency,2025-09-08,2025-09-08,Approved,,Branch,7200.0,52639.63,2025-09-09
APP12539,CUST10529,LEN1017,430000.0,420000.0,20.98,18,Debt Consolidation,2024-09-24,2024-09-25,Approved,,Branch,8820.0,27398.81,2024-09-27
APP12540,CUST10405,LEN1003,990000.0,810000.0,20.28,48,Wedding,2025-11-18,2025-11-22,Approved,,Branch,12150.0,24769.59,2025-11-22
APP12541,CUST10421,LEN1018,660000.0,640000.0,25.43,6,Business Expansion,2024-04-11,2024-04-14,Approved,,DSA / Partner,12800.0,114716.44,2024-04-14
APP12542,CUST10417,LEN1005,255000.0,220000.0,11.89,6,Debt Consolidation,2024-05-18,2024-05-18,Approved,,Mobile App,4950.0,37948.68,2024-05-19
APP12543,CUST11067,LEN1018,375000.0,310000.0,15.15,6,Debt Consolidation,2024-05-02,2024-05-07,Approved,,Mobile App,6200.0,53973.55,2024-05-09
APP12544,CUST10650,LEN1005,545000.0,540000.0,14.98,48,Medical Emergency,2024-08-06,2024-08-10,Approved,,Branch,12150.0,15023.13,2024-08-12
APP12545,CUST11006,LEN1013,85000.0,70000.0,20.07,24,Education,2024-03-14,2024-03-14,Approved,,Branch,1680.0,3565.1,2024-03-14
APP12546,CUST11305,LEN1016,390000.0,390000.0,11.01,6,Vehicle Purchase,2025-08-14,2025-08-19,Approved,,Mobile App,10920.0,67103.2,2025-08-20
APP12547,CUST10244,LEN1012,150000.0,120000.0,18.08,6,Medical Emergency,2024-08-31,2024-09-02,Approved,,Direct Telecall,3000.0,21067.81,2024-09-02
APP12548,CUST10842,LEN1020,300000.0,265000.0,17.71,48,Home Renovation,2024-03-09,2024-03-11,Approved,,DSA / Partner,9275.0,7744.27,2024-03-13
APP12549,CUST10343,LEN1011,460000.0,450000.0,10.51,48,Wedding,2024-11-15,2024-11-20,Approved,,Direct Telecall,9900.0,11523.69,2024-11-22
APP12550,CUST10580,LEN1016,1000000.0,920000.0,24.11,6,Wedding,2025-07-09,2025-07-13,Approved,,Branch,25760.0,164294.56,2025-07-15
APP12551,CUST10873,LEN1013,500000.0,435000.0,12.27,36,Education,2024-02-01,2024-02-06,Approved,,Mobile App,10440.0,14504.39,2024-02-08
APP12552,CUST10887,LEN1015,345000.0,,,48,Vehicle Purchase,2025-01-09,,Pending,,Mobile App,,,
APP12553,CUST10746,LEN1017,350000.0,330000.0,28.79,12,Home Renovation,2025-10-15,2025-10-18,Approved,,DSA / Partner,6930.0,31974.66,2025-10-21
APP12554,CUST10273,LEN1012,270000.0,240000.0,24.35,6,Debt Consolidation,2024-01-09,2024-01-09,Approved,,DSA / Partner,6000.0,42888.38,2024-01-11
APP12555,CUST11340,LEN1009,120000.0,110000.0,25.81,12,Personal Expenses,2025-06-05,2025-06-06,Approved,,DSA / Partner,1980.0,10498.15,2025-06-08
APP12556,CUST10083,LEN1017,490000.0,485000.0,25.9,60,Medical Emergency,2024-01-04,2024-01-07,Approved,,Mobile App,10185.0,14492.43,2024-01-10
APP12557,CUST11109,LEN1020,210000.0,190000.0,13.62,18,Medical Emergency,2024-05-18,2024-05-21,Approved,,DSA / Partner,6650.0,11730.08,2024-05-22
APP12558,CUST10394,LEN1017,845000.0,700000.0,10.93,6,Business Expansion,2024-06-14,2024-06-15,Approved,,Direct Telecall,14700.0,120414.0,2024-06-16
APP12559,CUST10359,LEN1018,215000.0,210000.0,23.68,6,Debt Consolidation,2024-11-30,2024-12-02,Approved,,DSA / Partner,4200.0,37456.69,2024-12-04
APP12560,CUST10066,LEN1001,260000.0,250000.0,27.45,6,Debt Consolidation,2025-09-11,2025-09-11,Approved,,DSA / Partner,6250.0,45065.46,2025-09-11
APP12561,CUST10505,LEN1012,520000.0,515000.0,16.34,60,Business Expansion,2024-11-22,2024-11-23,Approved,,Mobile App,12875.0,12617.03,2024-11-24
APP12562,CUST11318,LEN1017,565000.0,465000.0,24.53,60,Personal Expenses,2024-10-23,2024-10-28,Approved,,DSA / Partner,9765.0,13520.54,2024-10-30
APP12563,CUST11003,LEN1018,370000.0,,,36,Wedding,2024-09-03,,Rejected,Low Credit Score,Branch,,,
APP12564,CUST10262,LEN1018,125000.0,,,6,Personal Expenses,2024-04-14,,Pending,,Website,,,
APP12565,CUST11274,LEN1010,825000.0,,,48,Business Expansion,2024-11-04,,Rejected,Low Credit Score,Mobile App,,,
APP12566,CUST11256,LEN1011,535000.0,460000.0,12.17,12,Medical Emergency,2024-09-25,2024-09-28,Approved,,Direct Telecall,10120.0,40907.03,2024-09-30
APP12567,CUST11288,LEN1005,720000.0,675000.0,20.68,12,Medical Emergency,2025-06-06,2025-06-07,Approved,,Direct Telecall,15187.5,62748.18,2025-06-07
APP12568,CUST10790,LEN1008,1000000.0,895000.0,15.3,24,Personal Expenses,2024-08-20,2024-08-20,Approved,,Direct Telecall,17900.0,43523.23,2024-08-21
APP12569,CUST10200,LEN1008,1000000.0,965000.0,11.71,36,Wedding,2024-09-02,2024-09-06,Approved,,Website,19300.0,31918.31,2024-09-06
APP12570,CUST10654,LEN1011,585000.0,535000.0,15.62,18,Wedding,2025-08-29,2025-08-29,Approved,,Website,11770.0,33532.18,2025-08-31
APP12571,CUST10383,LEN1019,450000.0,410000.0,13.74,6,Vehicle Purchase,2025-03-16,2025-03-18,Approved,,Branch,12300.0,71097.77,2025-03-20
APP12572,CUST10314,LEN1017,690000.0,560000.0,10.65,36,Vehicle Purchase,2025-01-21,2025-01-23,Approved,,Mobile App,11760.0,18241.0,2025-01-26
APP12573,CUST10942,LEN1008,140000.0,135000.0,21.51,60,Debt Consolidation,2025-03-30,2025-04-01,Approved,,Website,2700.0,3691.04,2025-04-02
APP12574,CUST10910,LEN1014,65000.0,55000.0,19.19,12,Vehicle Purchase,2025-07-27,2025-07-31,Approved,,Direct Telecall,1045.0,5073.6,2025-07-31
APP12575,CUST10287,LEN1012,500000.0,470000.0,29.73,6,Debt Consolidation,2025-05-05,2025-05-06,Approved,,Mobile App,11750.0,85264.29,2025-05-09
APP12576,CUST10606,LEN1009,285000.0,275000.0,15.95,60,Wedding,2024-11-26,2024-11-30,Approved,,Mobile App,4950.0,6680.16,2024-12-02
APP12577,CUST11384,LEN1006,340000.0,295000.0,21.12,12,Debt Consolidation,2024-08-05,2024-08-05,Approved,,Mobile App,8850.0,27485.56,2024-08-07
APP12578,CUST10164,LEN1015,400000.0,,,18,Medical Emergency,2024-12-04,,Rejected,KYC Verification Failed,Direct Telecall,,,
APP12579,CUST10506,LEN1013,260000.0,,,18,Business Expansion,2025-04-14,,Rejected,KYC Verification Failed,Website,,,
APP12580,CUST11198,LEN1001,260000.0,210000.0,22.46,60,Wedding,2025-01-22,2025-01-24,Approved,,Branch,5250.0,5855.03,2025-01-27
APP12581,CUST10126,LEN1008,465000.0,430000.0,22.76,12,Education,2024-05-27,2024-05-31,Approved,,Direct Telecall,8600.0,40403.03,2024-06-02
APP12582,CUST10735,LEN1006,500000.0,,,60,Medical Emergency,2025-10-17,,Rejected,Past Loan Default,Website,,,
APP12583,CUST10286,LEN1017,285000.0,260000.0,11.68,6,Debt Consolidation,2024-05-23,2024-05-28,Approved,,Mobile App,5460.0,44821.47,2024-05-28
APP12584,CUST10907,LEN1006,90000.0,,,18,Home Renovation,2024-05-22,,Pending,,Branch,,,
APP12585,CUST10269,LEN1001,955000.0,,,24,Wedding,2024-06-30,,Pending,,Branch,,,
APP12586,CUST10245,LEN1012,215000.0,200000.0,23.43,36,Home Renovation,2025-01-26,2025-01-26,Approved,,DSA / Partner,5000.0,7786.84,2025-01-29
APP12587,CUST10454,LEN1005,645000.0,,,60,Personal Expenses,2024-05-04,,Rejected,High Debt-to-Income Ratio,Mobile App,,,
APP12588,CUST11201,LEN1006,285000.0,235000.0,28.57,18,Business Expansion,2024-07-08,2024-07-13,Approved,,Mobile App,7050.0,16204.72,2024-07-13
APP12589,CUST10218,LEN1019,205000.0,,,12,Education,2025-09-25,,Rejected,High Debt-to-Income Ratio,Website,,,
APP12590,CUST11003,LEN1020,210000.0,195000.0,14.13,36,Personal Expenses,2024-02-29,2024-03-04,Approved,,Mobile App,6825.0,6676.96,2024-03-06
APP12591,CUST10882,LEN1004,285000.0,,,12,Business Expansion,2025-11-24,,Pending,,DSA / Partner,,,
APP12592,CUST10576,LEN1016,100000.0,85000.0,24.66,48,Business Expansion,2025-09-06,2025-09-10,Approved,,Website,2380.0,2802.26,2025-09-11
APP12593,CUST10465,LEN1001,315000.0,260000.0,14.28,60,Business Expansion,2024-08-10,2024-08-13,Approved,,Direct Telecall,6500.0,6087.55,2024-08-16
APP12594,CUST10954,LEN1018,530000.0,470000.0,11.36,18,Business Expansion,2024-10-23,2024-10-24,Approved,,DSA / Partner,9400.0,28522.03,2024-10-27
APP12595,CUST10027,LEN1004,570000.0,525000.0,13.24,60,Business Expansion,2025-11-24,2025-11-24,Approved,,Mobile App,9187.5,12009.96,2025-11-27
APP12596,CUST11022,LEN1014,1000000.0,870000.0,12.48,48,Vehicle Purchase,2024-02-29,2024-03-05,Approved,,Website,16530.0,23116.01,2024-03-08
APP12597,CUST10138,LEN1005,80000.0,75000.0,19.45,36,Home Renovation,2024-03-29,2024-04-01,Approved,,Branch,1687.5,2766.3,2024-04-01
APP12598,CUST10834,LEN1003,520000.0,,,36,Personal Expenses,2024-05-15,,Pending,,Mobile App,,,
APP12599,CUST10504,LEN1003,375000.0,350000.0,14.88,24,Wedding,2025-07-14,2025-07-17,Approved,,Direct Telecall,5250.0,16950.38,2025-07-20
APP12600,CUST11296,LEN1014,165000.0,155000.0,21.7,12,Home Renovation,2024-07-22,2024-07-24,Approved,,Mobile App,2945.0,14484.76,2024-07-25
APP12601,CUST10147,LEN1005,145000.0,125000.0,11.16,48,Debt Consolidation,2025-06-08,2025-06-11,Approved,,Direct Telecall,2812.5,3240.41,2025-06-11
APP12602,CUST10171,LEN1010,460000.0,,,36,Debt Consolidation,2024-01-23,,Pending,,Mobile App,,,
APP12603,CUST10083,LEN1001,895000.0,,,12,Wedding,2024-09-08,,Rejected,Past Loan Default,Website,,,
APP12604,CUST11102,LEN1019,500000.0,405000.0,14.02,12,Education,2025-12-15,2025-12-18,Approved,,Direct Telecall,12150.0,36367.59,2025-12-20
APP12605,CUST11228,LEN1017,850000.0,,,24,Education,2025-05-05,,Pending,,Mobile App,,,
APP12606,CUST11097,LEN1009,190000.0,170000.0,23.89,48,Education,2025-05-23,2025-05-25,Approved,,Direct Telecall,3060.0,5531.98,2025-05-26
APP12607,CUST11073,LEN1005,90000.0,85000.0,12.91,6,Debt Consolidation,2024-02-01,2024-02-02,Approved,,Direct Telecall,1912.5,14704.86,2024-02-05
APP12608,CUST10805,LEN1010,110000.0,105000.0,11.96,24,Education,2024-03-06,2024-03-08,Approved,,Website,2625.0,4940.75,2024-03-10
APP12609,CUST10708,LEN1008,1000000.0,,,12,Wedding,2025-11-19,,Rejected,Insufficient Monthly Income,Website,,,
APP12610,CUST10644,LEN1013,500000.0,450000.0,15.31,24,Debt Consolidation,2025-03-27,2025-03-28,Approved,,Branch,10800.0,21885.33,2025-03-29
APP12611,CUST10571,LEN1019,150000.0,130000.0,14.0,18,Medical Emergency,2024-11-10,2024-11-10,Approved,,Mobile App,3900.0,8048.97,2024-11-13
APP12612,CUST11185,LEN1005,840000.0,,,24,Business Expansion,2025-06-30,,Pending,,DSA / Partner,,,
APP12613,CUST10684,LEN1004,105000.0,,,48,Personal Expenses,2024-05-09,,Pending,,DSA / Partner,,,
APP12614,CUST10917,LEN1014,575000.0,540000.0,15.38,12,Education,2024-11-23,2024-11-27,Approved,,Direct Telecall,10260.0,48836.37,2024-11-28
APP12615,CUST10528,LEN1009,535000.0,460000.0,25.36,6,Home Renovation,2024-04-22,2024-04-27,Approved,,Branch,8280.0,82436.25,2024-04-29
APP12616,CUST10009,LEN1006,80000.0,,,12,Debt Consolidation,2025-04-17,,Pending,,DSA / Partner,,,
APP12617,CUST11127,LEN1001,460000.0,410000.0,16.14,18,Wedding,2025-08-03,2025-08-05,Approved,,Direct Telecall,10250.0,25798.27,2025-08-05
APP12618,CUST11065,LEN1010,245000.0,205000.0,15.37,6,Wedding,2024-07-27,2024-07-28,Approved,,Mobile App,5125.0,35714.57,2024-07-28
APP12619,CUST10600,LEN1015,400000.0,355000.0,15.72,60,Home Renovation,2024-07-16,2024-07-17,Approved,,Mobile App,11537.5,8580.18,2024-07-17
APP12620,CUST11163,LEN1009,280000.0,,,48,Vehicle Purchase,2025-02-13,,Rejected,Incomplete Documentation,DSA / Partner,,,
APP12621,CUST10912,LEN1001,480000.0,465000.0,12.85,24,Education,2024-05-23,2024-05-27,Approved,,Direct Telecall,11625.0,22074.2,2024-05-30
APP12622,CUST10411,LEN1001,85000.0,,,12,Home Renovation,2024-02-20,,Rejected,Incomplete Documentation,Mobile App,,,
APP12623,CUST11385,LEN1017,485000.0,,,18,Home Renovation,2024-09-16,,Rejected,Past Loan Default,DSA / Partner,,,
APP12624,CUST10417,LEN1007,315000.0,290000.0,10.57,12,Vehicle Purchase,2025-11-22,2025-11-26,Approved,,DSA / Partner,7975.0,25572.55,2025-11-27
APP12625,CUST11416,LEN1018,460000.0,,,24,Medical Emergency,2024-07-30,,Rejected,Insufficient Monthly Income,Direct Telecall,,,
